,class
81332,1
81333,1
81334,1
81335,1
81336,1
81337,1
81338,3
81339,2
81340,1
81341,2
81342,3
81343,1
81344,1
81345,2
81346,3
81347,2
81348,3
81349,1
81350,1
81351,1
81352,3
81353,1
81354,2
81355,3
81356,2
81357,3
81358,1
81359,1
81360,3
81361,1
81362,3
81363,1
81364,1
81365,1
81366,1
81367,1
81368,1
81369,3
81370,1
81371,1
81372,2
81373,2
81374,3
81375,3
81376,3
81377,3
81378,1
81379,2
81380,2
81381,2
81382,2
81383,3
81384,1
81385,1
81386,3
81387,1
81388,1
81389,1
81390,1
81391,1
81392,3
81393,1
81394,3
81395,3
81396,3
81397,1
81398,1
81399,3
81400,2
81401,2
81402,3
81403,3
81404,2
81405,2
81406,2
81407,1
81408,3
81409,3
81410,1
81411,1
81412,1
81413,1
81414,1
81415,1
81416,2
81417,3
81418,2
81419,1
81420,3
81421,1
81422,3
81423,3
81424,3
81425,3
81426,3
81427,1
81428,1
81429,3
81430,3
81431,3
81432,3
81433,1
81434,1
81435,3
81436,1
81437,1
81438,2
81439,2
81440,3
81441,2
81442,3
81443,3
81444,1
81445,1
81446,3
81447,2
81448,1
81449,3
81450,3
81451,3
81452,3
81453,2
81454,1
81455,1
81456,2
81457,1
81458,3
81459,2
81460,2
81461,1
81462,1
81463,1
81464,1
81465,2
81466,2
81467,3
81468,2
81469,1
81470,1
81471,1
81472,2
81473,1
81474,3
81475,2
81476,1
81477,2
81478,1
81479,1
81480,1
81481,2
81482,1
81483,1
81484,1
81485,1
81486,3
81487,3
81488,1
81489,3
81490,3
81491,3
81492,2
81493,1
81494,2
81495,2
81496,1
81497,3
81498,2
81499,2
81500,3
81501,3
81502,2
81503,1
81504,2
81505,1
81506,1
81507,1
81508,1
81509,3
81510,3
81511,1
81512,1
81513,3
81514,2
81515,2
81516,3
81517,2
81518,1
81519,1
81520,1
81521,2
81522,3
81523,2
81524,3
81525,3
81526,3
81527,1
81528,2
81529,3
81530,1
81531,1
81532,1
81533,1
81534,2
81535,3
81536,2
81537,1
81538,1
81539,3
81540,3
81541,2
81542,2
81543,1
81544,1
81545,2
81546,2
81547,2
81548,3
81549,1
81550,2
81551,2
81552,2
81553,2
81554,3
81555,2
81556,1
81557,1
81558,1
81559,3
81560,1
81561,1
81562,1
81563,3
81564,3
81565,3
81566,1
81567,1
81568,1
81569,1
81570,2
81571,3
81572,3
81573,1
81574,1
81575,1
81576,1
81577,1
81578,1
81579,1
81580,1
81581,1
81582,1
81583,2
81584,2
81585,1
81586,3
81587,1
81588,2
81589,3
81590,2
81591,2
81592,2
81593,2
81594,3
81595,3
81596,1
81597,1
81598,3
81599,1
81600,1
81601,2
81602,3
81603,3
81604,1
81605,1
81606,1
81607,1
81608,1
81609,3
81610,1
81611,1
81612,1
81613,3
81614,2
81615,1
81616,2
81617,2
81618,1
81619,1
81620,3
81621,2
81622,2
81623,2
81624,2
81625,3
81626,1
81627,1
81628,2
81629,3
81630,3
81631,2
81632,1
81633,2
81634,1
81635,2
81636,1
81637,1
81638,2
81639,1
81640,1
81641,2
81642,2
81643,1
81644,1
81645,2
81646,3
81647,1
81648,1
81649,1
81650,3
81651,3
81652,3
81653,3
81654,3
81655,1
81656,1
81657,1
81658,1
81659,1
81660,1
81661,1
81662,3
81663,2
81664,3
81665,1
81666,1
81667,1
81668,3
81669,1
81670,2
81671,3
81672,1
81673,1
81674,1
81675,3
81676,1
81677,1
81678,2
81679,3
81680,1
81681,1
81682,1
81683,2
81684,3
81685,3
81686,3
81687,1
81688,2
81689,3
81690,3
81691,1
81692,1
81693,1
81694,1
81695,2
81696,1
81697,1
81698,1
81699,1
81700,1
81701,2
81702,2
81703,1
81704,1
81705,3
81706,3
81707,2
81708,3
81709,1
81710,1
81711,1
81712,1
81713,1
81714,1
81715,1
81716,1
81717,1
81718,3
81719,3
81720,1
81721,1
81722,3
81723,3
81724,1
81725,1
81726,3
81727,3
81728,1
81729,1
81730,3
81731,3
81732,1
81733,1
81734,3
81735,2
81736,1
81737,1
81738,3
81739,2
81740,1
81741,1
81742,1
81743,3
81744,3
81745,3
81746,1
81747,1
81748,3
81749,1
81750,1
81751,3
81752,2
81753,1
81754,1
81755,1
81756,2
81757,3
81758,2
81759,3
81760,3
81761,1
81762,3
81763,1
81764,3
81765,3
81766,3
81767,3
81768,1
81769,3
81770,3
81771,2
81772,1
81773,1
81774,1
81775,1
81776,1
81777,1
81778,2
81779,2
81780,3
81781,2
81782,3
81783,1
81784,1
81785,3
81786,3
81787,3
81788,1
81789,2
81790,1
81791,1
81792,1
81793,2
81794,2
81795,1
81796,1
81797,1
81798,3
81799,3
81800,2
81801,1
81802,1
81803,1
81804,1
81805,3
81806,1
81807,1
81808,1
81809,1
81810,1
81811,1
81812,1
81813,1
81814,3
81815,3
81816,1
81817,1
81818,1
81819,1
81820,2
81821,3
81822,1
81823,1
81824,2
81825,2
81826,3
81827,3
81828,3
81829,1
81830,1
81831,1
81832,3
81833,1
81834,1
81835,1
81836,1
81837,1
81838,2
81839,3
81840,3
81841,1
81842,1
81843,1
81844,2
81845,1
81846,1
81847,1
81848,1
81849,1
81850,3
81851,2
81852,1
81853,1
81854,1
81855,1
81856,1
81857,1
81858,1
81859,3
81860,2
81861,3
81862,3
81863,1
81864,1
81865,1
81866,1
81867,1
81868,3
81869,1
81870,2
81871,1
81872,1
81873,1
81874,1
81875,1
81876,1
81877,1
81878,2
81879,1
81880,1
81881,3
81882,3
81883,3
81884,3
81885,2
81886,1
81887,1
81888,3
81889,1
81890,2
81891,1
81892,2
81893,1
81894,1
81895,1
81896,3
81897,3
81898,1
81899,1
81900,3
81901,3
81902,3
81903,2
81904,3
81905,2
81906,1
81907,3
81908,1
81909,1
81910,3
81911,2
81912,3
81913,2
81914,2
81915,1
81916,1
81917,1
81918,1
81919,1
81920,2
81921,2
81922,2
81923,3
81924,1
81925,1
81926,1
81927,1
81928,2
81929,1
81930,1
81931,3
81932,2
81933,1
81934,1
81935,2
81936,1
81937,2
81938,1
81939,2
81940,1
81941,1
81942,2
81943,3
81944,3
81945,2
81946,3
81947,1
81948,1
81949,1
81950,2
81951,1
81952,1
81953,1
81954,3
81955,2
81956,2
81957,1
81958,1
81959,1
81960,1
81961,1
81962,1
81963,1
81964,3
81965,1
81966,3
81967,3
81968,1
81969,2
81970,3
81971,2
81972,1
81973,1
81974,1
81975,3
81976,1
81977,3
81978,1
81979,1
81980,1
81981,2
81982,1
81983,1
81984,1
81985,1
81986,1
81987,1
81988,1
81989,1
81990,3
81991,2
81992,3
81993,3
81994,1
81995,1
81996,1
81997,1
81998,1
81999,1
82000,1
82001,1
82002,1
82003,3
82004,3
82005,3
82006,1
82007,1
82008,1
82009,1
82010,1
82011,1
82012,3
82013,1
82014,1
82015,1
82016,1
82017,1
82018,1
82019,3
82020,1
82021,1
82022,1
82023,2
82024,3
82025,2
82026,1
82027,3
82028,1
82029,1
82030,1
82031,1
82032,3
82033,3
82034,1
82035,1
82036,3
82037,1
82038,2
82039,3
82040,1
82041,1
82042,1
82043,1
82044,2
82045,3
82046,1
82047,1
82048,2
82049,2
82050,3
82051,3
82052,2
82053,1
82054,1
82055,1
82056,1
82057,1
82058,1
82059,3
82060,3
82061,3
82062,2
82063,1
82064,1
82065,3
82066,2
82067,3
82068,3
82069,2
82070,3
82071,1
82072,1
82073,1
82074,1
82075,1
82076,1
82077,2
82078,3
82079,1
82080,1
82081,2
82082,2
82083,2
82084,3
82085,1
82086,2
82087,3
82088,2
82089,1
82090,1
82091,1
82092,1
82093,3
82094,2
82095,3
82096,2
82097,1
82098,3
82099,1
82100,1
82101,1
82102,2
82103,3
82104,3
82105,1
82106,3
82107,1
82108,3
82109,2
82110,3
82111,2
82112,1
82113,1
82114,1
82115,2
82116,2
82117,3
82118,2
82119,3
82120,3
82121,2
82122,2
82123,3
82124,2
82125,1
82126,3
82127,2
82128,3
82129,1
82130,3
82131,2
82132,1
82133,1
82134,1
82135,2
82136,2
82137,1
82138,1
82139,3
82140,3
82141,3
82142,2
82143,1
82144,1
82145,1
82146,2
82147,1
82148,1
82149,1
82150,3
82151,3
82152,1
82153,1
82154,1
82155,1
82156,1
82157,2
82158,2
82159,3
82160,3
82161,3
82162,3
82163,3
82164,1
82165,1
82166,1
82167,1
82168,1
82169,1
82170,2
82171,3
82172,1
82173,1
82174,2
82175,1
82176,1
82177,1
82178,1
82179,1
82180,1
82181,1
82182,1
82183,2
82184,1
82185,1
82186,1
82187,1
82188,1
82189,1
82190,2
82191,2
82192,1
82193,1
82194,2
82195,3
82196,1
82197,1
82198,2
82199,3
82200,1
82201,1
82202,3
82203,2
82204,1
82205,3
82206,3
82207,3
82208,1
82209,3
82210,2
82211,2
82212,3
82213,1
82214,3
82215,1
82216,3
82217,3
82218,3
82219,1
82220,1
82221,1
82222,1
82223,2
82224,2
82225,1
82226,1
82227,1
82228,1
82229,3
82230,2
82231,1
82232,1
82233,2
82234,3
82235,1
82236,2
82237,3
82238,1
82239,3
82240,3
82241,1
82242,1
82243,1
82244,3
82245,1
82246,3
82247,1
82248,1
82249,2
82250,1
82251,1
82252,2
82253,2
82254,3
82255,1
82256,1
82257,2
82258,3
82259,2
82260,2
82261,2
82262,2
82263,1
82264,2
82265,1
82266,1
82267,3
82268,1
82269,3
82270,2
82271,3
82272,1
82273,1
82274,3
82275,1
82276,1
82277,1
82278,1
82279,1
82280,1
82281,3
82282,3
82283,3
82284,1
82285,2
82286,3
82287,1
82288,1
82289,1
82290,1
82291,2
82292,2
82293,1
82294,1
82295,3
82296,3
82297,3
82298,1
82299,1
82300,1
82301,1
82302,1
82303,1
82304,1
82305,2
82306,2
82307,2
82308,1
82309,1
82310,1
82311,1
82312,1
82313,1
82314,1
82315,1
82316,1
82317,2
82318,1
82319,1
82320,2
82321,2
82322,2
82323,1
82324,3
82325,3
82326,1
82327,2
82328,1
82329,1
82330,1
82331,1
82332,1
82333,2
82334,3
82335,3
82336,3
82337,1
82338,3
82339,2
82340,1
82341,3
82342,2
82343,2
82344,3
82345,1
82346,1
82347,1
82348,1
82349,1
82350,3
82351,3
82352,1
82353,1
82354,1
82355,1
82356,1
82357,1
82358,1
82359,1
82360,3
82361,1
82362,3
82363,1
82364,3
82365,1
82366,3
82367,3
82368,1
82369,1
82370,1
82371,1
82372,1
82373,3
82374,3
82375,2
82376,1
82377,1
82378,1
82379,1
82380,1
82381,3
82382,2
82383,1
82384,1
82385,1
82386,2
82387,2
82388,2
82389,1
82390,1
82391,1
82392,1
82393,2
82394,2
82395,3
82396,2
82397,1
82398,1
82399,2
82400,3
82401,2
82402,2
82403,1
82404,1
82405,2
82406,1
82407,1
82408,3
82409,2
82410,1
82411,3
82412,3
82413,3
82414,3
82415,1
82416,3
82417,2
82418,3
82419,1
82420,2
82421,3
82422,2
82423,3
82424,1
82425,1
82426,2
82427,1
82428,1
82429,1
82430,1
82431,1
82432,1
82433,1
82434,1
82435,3
82436,1
82437,2
82438,2
82439,3
82440,3
82441,3
82442,3
82443,1
82444,1
82445,1
82446,1
82447,1
82448,1
82449,1
82450,2
82451,1
82452,3
82453,1
82454,2
82455,1
82456,1
82457,1
82458,1
82459,3
82460,3
82461,3
82462,2
82463,2
82464,3
82465,2
82466,3
82467,3
82468,3
82469,1
82470,1
82471,1
82472,1
82473,1
82474,1
82475,1
82476,1
82477,2
82478,3
82479,3
82480,3
82481,1
82482,1
82483,1
82484,1
82485,3
82486,1
82487,1
82488,2
82489,3
82490,2
82491,3
82492,3
82493,3
82494,3
82495,3
82496,3
82497,2
82498,3
82499,2
82500,3
82501,1
82502,1
82503,1
82504,1
82505,1
82506,1
82507,1
82508,1
82509,1
82510,3
82511,1
82512,1
82513,1
82514,2
82515,1
82516,3
82517,1
82518,1
82519,1
82520,1
82521,1
82522,1
82523,3
82524,2
82525,3
82526,1
82527,1
82528,1
82529,1
82530,1
82531,2
82532,2
82533,1
82534,1
82535,3
82536,3
82537,2
82538,2
82539,2
82540,2
82541,2
82542,2
82543,3
82544,1
82545,1
82546,1
82547,1
82548,3
82549,3
82550,1
82551,3
82552,3
82553,3
82554,2
82555,2
82556,2
82557,3
82558,1
82559,1
82560,1
82561,1
82562,1
82563,3
82564,2
82565,1
82566,1
82567,1
82568,1
82569,3
82570,3
82571,1
82572,1
82573,1
82574,2
82575,2
82576,2
82577,2
82578,1
82579,1
82580,3
82581,1
82582,1
82583,1
82584,2
82585,1
82586,1
82587,1
82588,1
82589,1
82590,1
82591,2
82592,1
82593,1
82594,1
82595,2
82596,2
82597,3
82598,3
82599,2
82600,1
82601,2
82602,3
82603,1
82604,1
82605,1
82606,2
82607,2
82608,1
82609,1
82610,1
82611,3
82612,2
82613,2
82614,1
82615,2
82616,1
82617,1
82618,3
82619,3
82620,3
82621,1
82622,1
82623,3
82624,1
82625,1
82626,3
82627,3
82628,3
82629,3
82630,1
82631,3
82632,1
82633,1
82634,1
82635,1
82636,3
82637,1
82638,3
82639,1
82640,3
82641,2
82642,3
82643,3
82644,3
82645,2
82646,3
82647,1
82648,1
82649,1
82650,2
82651,3
82652,3
82653,2
82654,1
82655,1
82656,1
82657,3
82658,1
82659,3
82660,3
82661,3
82662,1
82663,3
82664,3
82665,1
82666,1
82667,1
82668,1
82669,3
82670,2
82671,2
82672,1
82673,1
82674,1
82675,2
82676,2
82677,2
82678,2
82679,1
82680,1
82681,1
82682,3
82683,2
82684,3
82685,2
82686,2
82687,2
82688,3
82689,1
82690,1
82691,3
82692,1
82693,1
82694,1
82695,3
82696,1
82697,1
82698,1
82699,3
82700,3
82701,3
82702,3
82703,2
82704,3
82705,1
82706,1
82707,1
82708,1
82709,3
82710,1
82711,3
82712,1
82713,1
82714,1
82715,2
82716,2
82717,1
82718,1
82719,3
82720,1
82721,1
82722,1
82723,1
82724,2
82725,2
82726,1
82727,1
82728,3
82729,1
82730,3
82731,3
82732,2
82733,2
82734,2
82735,3
82736,1
82737,1
82738,1
82739,1
82740,1
82741,1
82742,1
82743,3
82744,3
82745,3
82746,2
82747,3
82748,2
82749,1
82750,3
82751,3
82752,1
82753,1
82754,1
82755,1
82756,3
82757,3
82758,2
82759,2
82760,3
82761,1
82762,2
82763,2
82764,2
82765,2
82766,2
82767,3
82768,1
82769,1
82770,2
82771,2
82772,3
82773,2
82774,3
82775,1
82776,2
82777,2
82778,1
82779,1
82780,1
82781,3
82782,3
82783,3
82784,1
82785,3
82786,1
82787,1
82788,1
82789,1
82790,1
82791,1
82792,1
82793,1
82794,1
82795,1
82796,1
82797,2
82798,1
82799,2
82800,1
82801,3
82802,3
82803,1
82804,1
82805,1
82806,1
82807,1
82808,1
82809,1
82810,2
82811,2
82812,3
82813,1
82814,1
82815,3
82816,1
82817,1
82818,3
82819,1
82820,1
82821,1
82822,1
82823,1
82824,1
82825,1
82826,1
82827,1
82828,1
82829,1
82830,3
82831,1
82832,1
82833,3
82834,1
82835,2
82836,3
82837,1
82838,1
82839,1
82840,1
82841,1
82842,3
82843,3
82844,1
82845,3
82846,1
82847,1
82848,2
82849,3
82850,2
82851,3
82852,1
82853,3
82854,1
82855,1
82856,3
82857,1
82858,1
82859,1
82860,2
82861,2
82862,3
82863,1
82864,1
82865,3
82866,2
82867,1
82868,1
82869,1
82870,1
82871,1
82872,1
82873,1
82874,2
82875,1
82876,3
82877,2
82878,2
82879,1
82880,1
82881,2
82882,2
82883,1
82884,1
82885,1
82886,1
82887,1
82888,1
82889,1
82890,1
82891,1
82892,1
82893,2
82894,2
82895,1
82896,3
82897,1
82898,1
82899,1
82900,1
82901,3
82902,1
82903,1
82904,1
82905,3
82906,3
82907,1
82908,1
82909,1
82910,3
82911,3
82912,1
82913,1
82914,1
82915,1
82916,1
82917,2
82918,1
82919,1
82920,1
82921,3
82922,3
82923,3
82924,2
82925,3
82926,1
82927,3
82928,1
82929,3
82930,3
82931,1
82932,3
82933,2
82934,3
82935,1
82936,1
82937,1
82938,1
82939,1
82940,3
82941,1
82942,3
82943,1
82944,1
82945,1
82946,1
82947,2
82948,2
82949,1
82950,2
82951,3
82952,3
82953,1
82954,1
82955,1
82956,2
82957,1
82958,1
82959,1
82960,1
82961,1
82962,1
82963,1
82964,1
82965,1
82966,1
82967,3
82968,2
82969,2
82970,2
82971,1
82972,2
82973,3
82974,3
82975,3
82976,1
82977,2
82978,2
82979,1
82980,2
82981,1
82982,1
82983,3
82984,1
82985,1
82986,3
82987,1
82988,3
82989,3
82990,3
82991,3
82992,1
82993,1
82994,1
82995,1
82996,2
82997,1
82998,1
82999,2
83000,1
83001,1
83002,1
83003,1
83004,1
83005,1
83006,3
83007,1
83008,3
83009,1
83010,1
83011,1
83012,1
83013,1
83014,1
83015,3
83016,3
83017,3
83018,3
83019,2
83020,1
83021,3
83022,1
83023,2
83024,2
83025,2
83026,2
83027,1
83028,3
83029,1
83030,3
83031,3
83032,2
83033,1
83034,1
83035,1
83036,2
83037,3
83038,2
83039,3
83040,1
83041,1
83042,1
83043,1
83044,1
83045,1
83046,1
83047,1
83048,1
83049,1
83050,1
83051,1
83052,2
83053,2
83054,3
83055,1
83056,1
83057,2
83058,1
83059,2
83060,3
83061,2
83062,2
83063,3
83064,1
83065,1
83066,1
83067,2
83068,2
83069,2
83070,3
83071,3
83072,1
83073,1
83074,1
83075,3
83076,1
83077,3
83078,3
83079,1
83080,1
83081,1
83082,3
83083,1
83084,3
83085,1
83086,1
83087,1
83088,1
83089,1
83090,1
83091,1
83092,1
83093,1
83094,1
83095,2
83096,1
83097,1
83098,3
83099,1
83100,3
83101,2
83102,3
83103,3
83104,3
83105,1
83106,1
83107,1
83108,1
83109,3
83110,3
83111,1
83112,1
83113,1
83114,3
83115,1
83116,1
83117,1
83118,3
83119,3
83120,3
83121,1
83122,1
83123,1
83124,1
83125,1
83126,1
83127,1
83128,2
83129,2
83130,1
83131,1
83132,3
83133,3
83134,1
83135,1
83136,1
83137,1
83138,2
83139,1
83140,1
83141,1
83142,2
83143,1
83144,1
83145,1
83146,1
83147,3
83148,2
83149,2
83150,3
83151,1
83152,1
83153,1
83154,1
83155,3
83156,3
83157,3
83158,2
83159,2
83160,2
83161,3
83162,1
83163,2
83164,3
83165,3
83166,3
83167,2
83168,1
83169,2
83170,3
83171,3
83172,2
83173,2
83174,3
83175,1
83176,2
83177,2
83178,2
83179,3
83180,3
83181,1
83182,1
83183,2
83184,1
83185,1
83186,1
83187,1
83188,3
83189,3
83190,1
83191,1
83192,1
83193,1
83194,1
83195,2
83196,2
83197,2
83198,3
83199,2
83200,3
83201,3
83202,3
83203,3
83204,1
83205,1
83206,3
83207,3
83208,1
83209,2
83210,3
83211,3
83212,1
83213,1
83214,1
83215,2
83216,3
83217,3
83218,1
83219,1
83220,1
83221,1
83222,3
83223,3
83224,2
83225,1
83226,1
83227,1
83228,2
83229,2
83230,3
83231,3
83232,3
83233,2
83234,1
83235,1
83236,1
83237,3
83238,3
83239,2
83240,1
83241,1
83242,1
83243,1
83244,2
83245,1
83246,2
83247,3
83248,3
83249,3
83250,3
83251,2
83252,1
83253,1
83254,3
83255,3
83256,1
83257,2
83258,2
83259,2
83260,3
83261,3
83262,3
83263,1
83264,1
83265,3
83266,2
83267,1
83268,1
83269,1
83270,1
83271,3
83272,3
83273,2
83274,3
83275,1
83276,1
83277,1
83278,3
83279,1
83280,1
83281,2
83282,3
83283,3
83284,1
83285,3
83286,2
83287,3
83288,3
83289,3
83290,1
83291,2
83292,3
83293,1
83294,1
83295,2
83296,1
83297,3
83298,3
83299,1
83300,1
83301,1
83302,2
83303,3
83304,1
83305,1
83306,2
83307,3
83308,1
83309,3
83310,3
83311,1
83312,2
83313,1
83314,1
83315,3
83316,2
83317,1
83318,1
83319,1
83320,1
83321,3
83322,3
83323,3
83324,2
83325,2
83326,3
83327,1
83328,1
83329,1
83330,1
83331,1
83332,1
83333,3
83334,2
83335,1
83336,1
83337,1
83338,1
83339,1
83340,1
83341,1
83342,1
83343,1
83344,1
83345,3
83346,2
83347,2
83348,2
83349,1
83350,1
83351,1
83352,1
83353,1
83354,1
83355,1
83356,1
83357,3
83358,3
83359,1
83360,1
83361,1
83362,3
83363,1
83364,1
83365,2
83366,2
83367,2
83368,1
83369,1
83370,1
83371,1
83372,1
83373,3
83374,3
83375,1
83376,1
83377,3
83378,3
83379,3
83380,3
83381,3
83382,2
83383,1
83384,3
83385,3
83386,1
83387,1
83388,2
83389,1
83390,2
83391,2
83392,1
83393,1
83394,1
83395,1
83396,1
83397,1
83398,2
83399,2
83400,2
83401,1
83402,1
83403,3
83404,1
83405,3
83406,1
83407,1
83408,1
83409,1
83410,1
83411,1
83412,1
83413,1
83414,1
83415,3
83416,1
83417,2
83418,2
83419,2
83420,1
83421,3
83422,3
83423,1
83424,1
83425,1
83426,2
83427,1
83428,1
83429,3
83430,2
83431,1
83432,3
83433,2
83434,1
83435,3
83436,2
83437,3
83438,3
83439,3
83440,3
83441,3
83442,3
83443,1
83444,1
83445,1
83446,1
83447,1
83448,1
83449,1
83450,1
83451,1
83452,1
83453,1
83454,1
83455,1
83456,1
83457,1
83458,1
83459,3
83460,2
83461,3
83462,3
83463,3
83464,1
83465,1
83466,1
83467,3
83468,3
83469,3
83470,3
83471,3
83472,3
83473,1
83474,2
83475,1
83476,1
83477,1
83478,1
83479,2
83480,1
83481,1
83482,1
83483,1
83484,3
83485,1
83486,3
83487,3
83488,1
83489,2
83490,2
83491,2
83492,3
83493,3
83494,1
83495,2
83496,3
83497,2
83498,3
83499,3
83500,2
83501,1
83502,1
83503,1
83504,1
83505,1
83506,1
83507,1
83508,1
83509,1
83510,1
83511,1
83512,3
83513,1
83514,1
83515,3
83516,3
83517,3
83518,1
83519,1
83520,1
83521,3
83522,3
83523,1
83524,2
83525,3
83526,3
83527,3
83528,1
83529,1
83530,1
83531,2
83532,2
83533,1
83534,2
83535,3
83536,2
83537,2
83538,1
83539,1
83540,1
83541,3
83542,1
83543,1
83544,1
83545,1
83546,3
83547,1
83548,2
83549,3
83550,1
83551,1
83552,1
83553,1
83554,1
83555,3
83556,3
83557,2
83558,3
83559,2
83560,3
83561,2
83562,2
83563,3
83564,2
83565,1
83566,3
83567,2
83568,1
83569,1
83570,2
83571,2
83572,1
83573,1
83574,1
83575,1
83576,1
83577,1
83578,1
83579,1
83580,3
83581,1
83582,1
83583,1
83584,2
83585,1
83586,3
83587,3
83588,3
83589,1
83590,1
83591,1
83592,1
83593,1
83594,3
83595,1
83596,2
83597,3
83598,3
83599,1
83600,3
83601,3
83602,2
83603,1
83604,1
83605,2
83606,3
83607,2
83608,3
83609,3
83610,2
83611,2
83612,2
83613,1
83614,1
83615,1
83616,1
83617,1
83618,1
83619,1
83620,2
83621,2
83622,1
83623,1
83624,1
83625,1
83626,1
83627,1
83628,1
83629,3
83630,2
83631,1
83632,3
83633,3
83634,3
83635,1
83636,1
83637,3
83638,2
83639,3
83640,3
83641,3
83642,3
83643,1
83644,2
83645,1
83646,1
83647,1
83648,3
83649,3
83650,3
83651,1
83652,3
83653,3
83654,3
83655,1
83656,1
83657,2
83658,3
83659,3
83660,1
83661,1
83662,1
83663,1
83664,3
83665,1
83666,1
83667,1
83668,1
83669,1
83670,3
83671,1
83672,1
83673,1
83674,1
83675,3
83676,3
83677,3
83678,3
83679,1
83680,3
83681,1
83682,2
83683,1
83684,1
83685,1
83686,1
83687,1
83688,1
83689,2
83690,3
83691,1
83692,2
83693,1
83694,1
83695,1
83696,1
83697,2
83698,1
83699,3
83700,2
83701,2
83702,3
83703,2
83704,3
83705,2
83706,3
83707,3
83708,1
83709,1
83710,1
83711,3
83712,2
83713,2
83714,2
83715,2
83716,2
83717,1
83718,3
83719,3
83720,3
83721,3
83722,3
83723,1
83724,1
83725,2
83726,1
83727,1
83728,1
83729,1
83730,3
83731,2
83732,1
83733,1
83734,1
83735,1
83736,3
83737,2
83738,3
83739,2
83740,3
83741,2
83742,1
83743,1
83744,1
83745,2
83746,3
83747,3
83748,3
83749,2
83750,3
83751,1
83752,2
83753,3
83754,1
83755,1
83756,2
83757,2
83758,2
83759,2
83760,1
83761,1
83762,1
83763,2
83764,1
83765,2
83766,2
83767,3
83768,1
83769,3
83770,3
83771,1
83772,1
83773,1
83774,3
83775,2
83776,2
83777,3
83778,1
83779,1
83780,2
83781,2
83782,2
83783,2
83784,3
83785,1
83786,1
83787,1
83788,2
83789,1
83790,2
83791,1
83792,3
83793,2
83794,3
83795,2
83796,1
83797,2
83798,3
83799,3
83800,3
83801,2
83802,2
83803,1
83804,3
83805,2
83806,2
83807,2
83808,3
83809,3
83810,3
83811,1
83812,1
83813,1
83814,3
83815,1
83816,1
83817,1
83818,1
83819,2
83820,3
83821,3
83822,2
83823,2
83824,1
83825,1
83826,3
83827,1
83828,1
83829,1
83830,1
83831,1
83832,1
83833,1
83834,3
83835,1
83836,1
83837,1
83838,2
83839,1
83840,1
83841,1
83842,1
83843,1
83844,1
83845,1
83846,1
83847,2
83848,3
83849,3
83850,3
83851,3
83852,2
83853,2
83854,1
83855,1
83856,1
83857,3
83858,2
83859,3
83860,3
83861,1
83862,1
83863,1
83864,1
83865,1
83866,1
83867,1
83868,1
83869,2
83870,3
83871,1
83872,2
83873,3
83874,1
83875,1
83876,1
83877,3
83878,3
83879,2
83880,3
83881,1
83882,1
83883,2
83884,2
83885,1
83886,3
83887,1
83888,1
83889,3
83890,1
83891,1
83892,1
83893,2
83894,3
83895,1
83896,1
83897,1
83898,1
83899,3
83900,1
83901,1
83902,3
83903,1
83904,1
83905,3
83906,1
83907,1
83908,1
83909,1
83910,2
83911,1
83912,2
83913,3
83914,3
83915,1
83916,1
83917,1
83918,1
83919,1
83920,1
83921,1
83922,1
83923,3
83924,2
83925,1
83926,2
83927,2
83928,2
83929,2
83930,2
83931,1
83932,1
83933,1
83934,1
83935,3
83936,3
83937,3
83938,1
83939,1
83940,3
83941,3
83942,1
83943,1
83944,3
83945,1
83946,1
83947,1
83948,3
83949,2
83950,3
83951,3
83952,2
83953,3
83954,2
83955,3
83956,3
83957,1
83958,2
83959,3
83960,1
83961,2
83962,2
83963,3
83964,1
83965,2
83966,3
83967,2
83968,2
83969,1
83970,1
83971,1
83972,1
83973,1
83974,1
83975,1
83976,1
83977,2
83978,2
83979,3
83980,3
83981,2
83982,1
83983,1
83984,1
83985,1
83986,2
83987,1
83988,1
83989,1
83990,1
83991,3
83992,1
83993,1
83994,1
83995,2
83996,1
83997,3
83998,3
83999,1
84000,1
84001,1
84002,1
84003,1
84004,1
84005,2
84006,2
84007,3
84008,1
84009,1
84010,3
84011,1
84012,1
84013,2
84014,2
84015,1
84016,1
84017,1
84018,2
84019,3
84020,1
84021,3
84022,3
84023,3
84024,3
84025,2
84026,1
84027,2
84028,2
84029,1
84030,2
84031,1
84032,2
84033,3
84034,1
84035,2
84036,3
84037,2
84038,1
84039,1
84040,1
84041,1
84042,1
84043,2
84044,2
84045,1
84046,1
84047,1
84048,1
84049,2
84050,1
84051,3
84052,3
84053,2
84054,3
84055,1
84056,3
84057,3
84058,3
84059,2
84060,3
84061,1
84062,3
84063,1
84064,1
84065,1
84066,1
84067,1
84068,1
84069,1
84070,1
84071,1
84072,1
84073,1
84074,2
84075,3
84076,1
84077,1
84078,1
84079,1
84080,2
84081,3
84082,3
84083,1
84084,3
84085,1
84086,1
84087,3
84088,1
84089,3
84090,3
84091,3
84092,2
84093,2
84094,2
84095,3
84096,2
84097,2
84098,3
84099,2
84100,3
84101,3
84102,1
84103,1
84104,1
84105,2
84106,2
84107,2
84108,3
84109,3
84110,2
84111,3
84112,3
84113,3
84114,3
84115,3
84116,2
84117,2
84118,1
84119,1
84120,1
84121,1
84122,1
84123,1
84124,2
84125,1
84126,1
84127,1
84128,1
84129,3
84130,1
