,class
72625,QSO
72626,QSO
72627,GALAXY
72628,QSO
72629,QSO
72630,GALAXY
72631,STAR
72632,QSO
72633,QSO
72634,QSO
72635,STAR
72636,QSO
72637,QSO
72638,QSO
72639,GALAXY
72640,QSO
72641,QSO
72642,STAR
72643,GALAXY
72644,GALAXY
72645,GALAXY
72646,GALAXY
72647,GALAXY
72648,GALAXY
72649,STAR
72650,GALAXY
72651,GALAXY
72652,GALAXY
72653,GALAXY
72654,GALAXY
72655,GALAXY
72656,GALAXY
72657,GALAXY
72658,GALAXY
72659,STAR
72660,STAR
72661,QSO
72662,GALAXY
72663,GALAXY
72664,GALAXY
72665,QSO
72666,GALAXY
72667,GALAXY
72668,QSO
72669,QSO
72670,GALAXY
72671,QSO
72672,GALAXY
72673,GALAXY
72674,QSO
72675,GALAXY
72676,GALAXY
72677,QSO
72678,GALAXY
72679,GALAXY
72680,GALAXY
72681,STAR
72682,QSO
72683,STAR
72684,QSO
72685,QSO
72686,GALAXY
72687,GALAXY
72688,QSO
72689,GALAXY
72690,GALAXY
72691,GALAXY
72692,GALAXY
72693,GALAXY
72694,GALAXY
72695,GALAXY
72696,STAR
72697,GALAXY
72698,STAR
72699,STAR
72700,GALAXY
72701,GALAXY
72702,GALAXY
72703,GALAXY
72704,STAR
72705,STAR
72706,QSO
72707,QSO
72708,STAR
72709,QSO
72710,GALAXY
72711,QSO
72712,STAR
72713,QSO
72714,GALAXY
72715,QSO
72716,QSO
72717,GALAXY
72718,STAR
72719,GALAXY
72720,GALAXY
72721,GALAXY
72722,GALAXY
72723,STAR
72724,GALAXY
72725,QSO
72726,QSO
72727,STAR
72728,QSO
72729,STAR
72730,STAR
72731,GALAXY
72732,GALAXY
72733,GALAXY
72734,GALAXY
72735,GALAXY
72736,STAR
72737,STAR
72738,GALAXY
72739,STAR
72740,STAR
72741,GALAXY
72742,GALAXY
72743,GALAXY
72744,STAR
72745,STAR
72746,GALAXY
72747,QSO
72748,GALAXY
72749,GALAXY
72750,STAR
72751,GALAXY
72752,GALAXY
72753,GALAXY
72754,STAR
72755,GALAXY
72756,GALAXY
72757,STAR
72758,STAR
72759,QSO
72760,STAR
72761,STAR
72762,STAR
72763,GALAXY
72764,QSO
72765,GALAXY
72766,GALAXY
72767,GALAXY
72768,GALAXY
72769,GALAXY
72770,GALAXY
72771,GALAXY
72772,QSO
72773,GALAXY
72774,STAR
72775,GALAXY
72776,QSO
72777,QSO
72778,STAR
72779,GALAXY
72780,GALAXY
72781,QSO
72782,STAR
72783,QSO
72784,STAR
72785,GALAXY
72786,STAR
72787,QSO
72788,GALAXY
72789,STAR
72790,QSO
72791,GALAXY
72792,GALAXY
72793,GALAXY
72794,GALAXY
72795,GALAXY
72796,STAR
72797,STAR
72798,QSO
72799,GALAXY
72800,GALAXY
72801,STAR
72802,STAR
72803,GALAXY
72804,GALAXY
72805,GALAXY
72806,GALAXY
72807,GALAXY
72808,GALAXY
72809,QSO
72810,GALAXY
72811,STAR
72812,QSO
72813,GALAXY
72814,GALAXY
72815,GALAXY
72816,GALAXY
72817,QSO
72818,GALAXY
72819,GALAXY
72820,STAR
72821,GALAXY
72822,STAR
72823,GALAXY
72824,STAR
72825,QSO
72826,QSO
72827,QSO
72828,GALAXY
72829,GALAXY
72830,STAR
72831,QSO
72832,GALAXY
72833,GALAXY
72834,STAR
72835,QSO
72836,QSO
72837,GALAXY
72838,GALAXY
72839,GALAXY
72840,GALAXY
72841,GALAXY
72842,GALAXY
72843,GALAXY
72844,QSO
72845,GALAXY
72846,STAR
72847,GALAXY
72848,GALAXY
72849,GALAXY
72850,QSO
72851,STAR
72852,GALAXY
72853,QSO
72854,GALAXY
72855,GALAXY
72856,GALAXY
72857,GALAXY
72858,GALAXY
72859,STAR
72860,GALAXY
72861,QSO
72862,GALAXY
72863,GALAXY
72864,GALAXY
72865,GALAXY
72866,QSO
72867,STAR
72868,STAR
72869,QSO
72870,GALAXY
72871,GALAXY
72872,GALAXY
72873,GALAXY
72874,QSO
72875,QSO
72876,GALAXY
72877,QSO
72878,GALAXY
72879,QSO
72880,STAR
72881,STAR
72882,QSO
72883,STAR
72884,GALAXY
72885,GALAXY
72886,GALAXY
72887,GALAXY
72888,GALAXY
72889,GALAXY
72890,GALAXY
72891,GALAXY
72892,GALAXY
72893,GALAXY
72894,QSO
72895,GALAXY
72896,QSO
72897,GALAXY
72898,GALAXY
72899,GALAXY
72900,GALAXY
72901,STAR
72902,GALAXY
72903,QSO
72904,GALAXY
72905,QSO
72906,GALAXY
72907,GALAXY
72908,GALAXY
72909,GALAXY
72910,STAR
72911,GALAXY
72912,QSO
72913,GALAXY
72914,GALAXY
72915,GALAXY
72916,GALAXY
72917,STAR
72918,GALAXY
72919,STAR
72920,QSO
72921,STAR
72922,GALAXY
72923,GALAXY
72924,STAR
72925,GALAXY
72926,QSO
72927,QSO
72928,GALAXY
72929,GALAXY
72930,GALAXY
72931,GALAXY
72932,GALAXY
72933,GALAXY
72934,GALAXY
72935,GALAXY
72936,STAR
72937,GALAXY
72938,GALAXY
72939,QSO
72940,GALAXY
72941,QSO
72942,QSO
72943,QSO
72944,STAR
72945,GALAXY
72946,GALAXY
72947,STAR
72948,GALAXY
72949,GALAXY
72950,GALAXY
72951,GALAXY
72952,QSO
72953,GALAXY
72954,GALAXY
72955,GALAXY
72956,GALAXY
72957,GALAXY
72958,GALAXY
72959,GALAXY
72960,QSO
72961,GALAXY
72962,GALAXY
72963,GALAXY
72964,STAR
72965,GALAXY
72966,GALAXY
72967,GALAXY
72968,QSO
72969,QSO
72970,STAR
72971,QSO
72972,QSO
72973,GALAXY
72974,GALAXY
72975,STAR
72976,GALAXY
72977,QSO
72978,STAR
72979,GALAXY
72980,QSO
72981,STAR
72982,STAR
72983,GALAXY
72984,STAR
72985,GALAXY
72986,GALAXY
72987,GALAXY
72988,QSO
72989,GALAXY
72990,QSO
72991,STAR
72992,GALAXY
72993,STAR
72994,STAR
72995,STAR
72996,STAR
72997,QSO
72998,STAR
72999,GALAXY
73000,GALAXY
73001,GALAXY
73002,GALAXY
73003,GALAXY
73004,GALAXY
73005,GALAXY
73006,GALAXY
73007,GALAXY
73008,GALAXY
73009,GALAXY
73010,GALAXY
73011,STAR
73012,GALAXY
73013,STAR
73014,STAR
73015,STAR
73016,STAR
73017,GALAXY
73018,GALAXY
73019,GALAXY
73020,STAR
73021,GALAXY
73022,GALAXY
73023,GALAXY
73024,GALAXY
73025,QSO
73026,QSO
73027,GALAXY
73028,STAR
73029,GALAXY
73030,GALAXY
73031,GALAXY
73032,STAR
73033,STAR
73034,QSO
73035,GALAXY
73036,GALAXY
73037,QSO
73038,QSO
73039,STAR
73040,QSO
73041,GALAXY
73042,STAR
73043,GALAXY
73044,GALAXY
73045,GALAXY
73046,GALAXY
73047,GALAXY
73048,STAR
73049,GALAXY
73050,GALAXY
73051,STAR
73052,QSO
73053,STAR
73054,GALAXY
73055,GALAXY
73056,STAR
73057,GALAXY
73058,GALAXY
73059,GALAXY
73060,STAR
73061,GALAXY
73062,GALAXY
73063,GALAXY
73064,QSO
73065,GALAXY
73066,GALAXY
73067,GALAXY
73068,GALAXY
73069,GALAXY
73070,GALAXY
73071,GALAXY
73072,GALAXY
73073,QSO
73074,STAR
73075,QSO
73076,GALAXY
73077,GALAXY
73078,GALAXY
73079,STAR
73080,GALAXY
73081,GALAXY
73082,GALAXY
73083,GALAXY
73084,GALAXY
73085,GALAXY
73086,GALAXY
73087,GALAXY
73088,GALAXY
73089,QSO
73090,STAR
73091,GALAXY
73092,QSO
73093,GALAXY
73094,GALAXY
73095,GALAXY
73096,GALAXY
73097,GALAXY
73098,GALAXY
73099,STAR
73100,STAR
73101,GALAXY
73102,STAR
73103,GALAXY
73104,GALAXY
73105,GALAXY
73106,QSO
73107,STAR
73108,QSO
73109,GALAXY
73110,GALAXY
73111,GALAXY
73112,STAR
73113,GALAXY
73114,QSO
73115,GALAXY
73116,GALAXY
73117,GALAXY
73118,GALAXY
73119,GALAXY
73120,GALAXY
73121,GALAXY
73122,GALAXY
73123,GALAXY
73124,GALAXY
73125,GALAXY
73126,QSO
73127,STAR
73128,GALAXY
73129,GALAXY
73130,QSO
73131,QSO
73132,GALAXY
73133,STAR
73134,GALAXY
73135,GALAXY
73136,GALAXY
73137,QSO
73138,GALAXY
73139,GALAXY
73140,GALAXY
73141,GALAXY
73142,GALAXY
73143,GALAXY
73144,QSO
73145,GALAXY
73146,GALAXY
73147,QSO
73148,QSO
73149,QSO
73150,GALAXY
73151,GALAXY
73152,GALAXY
73153,GALAXY
73154,STAR
73155,STAR
73156,GALAXY
73157,GALAXY
73158,GALAXY
73159,GALAXY
73160,GALAXY
73161,GALAXY
73162,GALAXY
73163,GALAXY
73164,GALAXY
73165,GALAXY
73166,QSO
73167,GALAXY
73168,STAR
73169,STAR
73170,GALAXY
73171,STAR
73172,GALAXY
73173,GALAXY
73174,GALAXY
73175,STAR
73176,GALAXY
73177,QSO
73178,STAR
73179,GALAXY
73180,QSO
73181,QSO
73182,QSO
73183,STAR
73184,QSO
73185,STAR
73186,QSO
73187,GALAXY
73188,QSO
73189,STAR
73190,GALAXY
73191,GALAXY
73192,STAR
73193,GALAXY
73194,GALAXY
73195,GALAXY
73196,GALAXY
73197,GALAXY
73198,GALAXY
73199,GALAXY
73200,GALAXY
73201,GALAXY
73202,GALAXY
73203,GALAXY
73204,QSO
73205,GALAXY
73206,GALAXY
73207,GALAXY
73208,GALAXY
73209,QSO
73210,GALAXY
73211,GALAXY
73212,STAR
73213,QSO
73214,GALAXY
73215,GALAXY
73216,GALAXY
73217,GALAXY
73218,QSO
73219,STAR
73220,STAR
73221,QSO
73222,GALAXY
73223,GALAXY
73224,GALAXY
73225,QSO
73226,GALAXY
73227,QSO
73228,QSO
73229,GALAXY
73230,GALAXY
73231,GALAXY
73232,STAR
73233,QSO
73234,GALAXY
73235,QSO
73236,STAR
73237,GALAXY
73238,GALAXY
73239,GALAXY
73240,GALAXY
73241,STAR
73242,GALAXY
73243,GALAXY
73244,GALAXY
73245,GALAXY
73246,GALAXY
73247,GALAXY
73248,GALAXY
73249,STAR
73250,GALAXY
73251,GALAXY
73252,GALAXY
73253,GALAXY
73254,GALAXY
73255,STAR
73256,STAR
73257,GALAXY
73258,QSO
73259,GALAXY
73260,GALAXY
73261,GALAXY
73262,GALAXY
73263,GALAXY
73264,STAR
73265,GALAXY
73266,GALAXY
73267,STAR
73268,STAR
73269,STAR
73270,GALAXY
73271,GALAXY
73272,GALAXY
73273,QSO
73274,STAR
73275,GALAXY
73276,QSO
73277,QSO
73278,QSO
73279,STAR
73280,GALAXY
73281,GALAXY
73282,GALAXY
73283,GALAXY
73284,QSO
73285,GALAXY
73286,STAR
73287,QSO
73288,GALAXY
73289,QSO
73290,GALAXY
73291,STAR
73292,GALAXY
73293,GALAXY
73294,GALAXY
73295,STAR
73296,STAR
73297,GALAXY
73298,QSO
73299,QSO
73300,QSO
73301,QSO
73302,STAR
73303,STAR
73304,QSO
73305,STAR
73306,GALAXY
73307,GALAXY
73308,GALAXY
73309,QSO
73310,QSO
73311,STAR
73312,STAR
73313,STAR
73314,GALAXY
73315,GALAXY
73316,QSO
73317,QSO
73318,QSO
73319,GALAXY
73320,GALAXY
73321,GALAXY
73322,GALAXY
73323,STAR
73324,GALAXY
73325,GALAXY
73326,QSO
73327,GALAXY
73328,GALAXY
73329,QSO
73330,GALAXY
73331,GALAXY
73332,GALAXY
73333,GALAXY
73334,GALAXY
73335,GALAXY
73336,STAR
73337,STAR
73338,GALAXY
73339,STAR
73340,STAR
73341,QSO
73342,GALAXY
73343,GALAXY
73344,GALAXY
73345,GALAXY
73346,STAR
73347,STAR
73348,GALAXY
73349,GALAXY
73350,GALAXY
73351,GALAXY
73352,GALAXY
73353,GALAXY
73354,QSO
73355,GALAXY
73356,GALAXY
73357,GALAXY
73358,GALAXY
73359,STAR
73360,GALAXY
73361,QSO
73362,GALAXY
73363,GALAXY
73364,STAR
73365,STAR
73366,GALAXY
73367,GALAXY
73368,GALAXY
73369,STAR
73370,STAR
73371,QSO
73372,QSO
73373,QSO
73374,GALAXY
73375,QSO
73376,GALAXY
73377,STAR
73378,QSO
73379,GALAXY
73380,QSO
73381,QSO
73382,STAR
73383,QSO
73384,QSO
73385,GALAXY
73386,QSO
73387,STAR
73388,GALAXY
73389,QSO
73390,GALAXY
73391,GALAXY
73392,GALAXY
73393,GALAXY
73394,QSO
73395,STAR
73396,GALAXY
73397,GALAXY
73398,GALAXY
73399,GALAXY
73400,GALAXY
73401,STAR
73402,QSO
73403,GALAXY
73404,GALAXY
73405,STAR
73406,GALAXY
73407,GALAXY
73408,GALAXY
73409,GALAXY
73410,GALAXY
73411,GALAXY
73412,GALAXY
73413,GALAXY
73414,GALAXY
73415,GALAXY
73416,GALAXY
73417,GALAXY
73418,STAR
73419,QSO
73420,QSO
73421,QSO
73422,QSO
73423,GALAXY
73424,GALAXY
73425,STAR
73426,STAR
73427,STAR
73428,GALAXY
73429,GALAXY
73430,GALAXY
73431,STAR
73432,STAR
73433,QSO
73434,QSO
73435,QSO
73436,GALAXY
73437,GALAXY
73438,GALAXY
73439,GALAXY
73440,STAR
73441,GALAXY
73442,STAR
73443,GALAXY
73444,GALAXY
73445,GALAXY
73446,GALAXY
73447,GALAXY
73448,GALAXY
73449,GALAXY
73450,STAR
73451,STAR
73452,QSO
73453,QSO
73454,QSO
73455,STAR
73456,GALAXY
73457,GALAXY
73458,GALAXY
73459,GALAXY
73460,GALAXY
73461,GALAXY
73462,GALAXY
73463,GALAXY
73464,GALAXY
73465,GALAXY
73466,GALAXY
73467,STAR
73468,STAR
73469,QSO
73470,GALAXY
73471,GALAXY
73472,QSO
73473,GALAXY
73474,GALAXY
73475,GALAXY
73476,GALAXY
73477,GALAXY
73478,GALAXY
73479,GALAXY
73480,GALAXY
73481,STAR
73482,STAR
73483,GALAXY
73484,GALAXY
73485,QSO
73486,GALAXY
73487,GALAXY
73488,GALAXY
73489,GALAXY
73490,GALAXY
73491,QSO
73492,STAR
73493,STAR
73494,QSO
73495,GALAXY
73496,GALAXY
73497,QSO
73498,GALAXY
73499,GALAXY
73500,GALAXY
73501,GALAXY
73502,GALAXY
73503,STAR
73504,QSO
73505,STAR
73506,QSO
73507,GALAXY
73508,GALAXY
73509,GALAXY
73510,STAR
73511,STAR
73512,STAR
73513,STAR
73514,GALAXY
73515,GALAXY
73516,GALAXY
73517,GALAXY
73518,STAR
73519,QSO
73520,GALAXY
73521,STAR
73522,GALAXY
73523,GALAXY
73524,GALAXY
73525,GALAXY
73526,GALAXY
73527,QSO
73528,QSO
73529,GALAXY
73530,GALAXY
73531,GALAXY
73532,GALAXY
73533,STAR
73534,STAR
73535,STAR
73536,GALAXY
73537,GALAXY
73538,QSO
73539,STAR
73540,STAR
73541,QSO
73542,QSO
73543,STAR
73544,GALAXY
73545,GALAXY
73546,GALAXY
73547,GALAXY
73548,QSO
73549,GALAXY
73550,GALAXY
73551,QSO
73552,GALAXY
73553,STAR
73554,STAR
73555,GALAXY
73556,GALAXY
73557,GALAXY
73558,GALAXY
73559,GALAXY
73560,STAR
73561,GALAXY
73562,GALAXY
73563,GALAXY
73564,GALAXY
73565,GALAXY
73566,GALAXY
73567,GALAXY
73568,GALAXY
73569,GALAXY
73570,QSO
73571,STAR
73572,QSO
73573,GALAXY
73574,GALAXY
73575,GALAXY
73576,GALAXY
73577,STAR
73578,QSO
73579,GALAXY
73580,GALAXY
73581,GALAXY
73582,GALAXY
73583,GALAXY
73584,QSO
73585,GALAXY
73586,QSO
73587,GALAXY
73588,GALAXY
73589,GALAXY
73590,GALAXY
73591,GALAXY
73592,GALAXY
73593,GALAXY
73594,STAR
73595,STAR
73596,QSO
73597,STAR
73598,GALAXY
73599,GALAXY
73600,STAR
73601,QSO
73602,STAR
73603,STAR
73604,STAR
73605,GALAXY
73606,GALAXY
73607,GALAXY
73608,GALAXY
73609,GALAXY
73610,STAR
73611,GALAXY
73612,GALAXY
73613,STAR
73614,QSO
73615,GALAXY
73616,GALAXY
73617,STAR
73618,GALAXY
73619,QSO
73620,QSO
73621,QSO
73622,QSO
73623,GALAXY
73624,STAR
73625,GALAXY
73626,GALAXY
73627,GALAXY
73628,GALAXY
73629,QSO
73630,GALAXY
73631,GALAXY
73632,GALAXY
73633,GALAXY
73634,GALAXY
73635,GALAXY
73636,GALAXY
73637,QSO
73638,GALAXY
73639,GALAXY
73640,GALAXY
73641,QSO
73642,GALAXY
73643,GALAXY
73644,GALAXY
73645,GALAXY
73646,GALAXY
73647,GALAXY
73648,GALAXY
73649,GALAXY
73650,STAR
73651,GALAXY
73652,GALAXY
73653,GALAXY
73654,QSO
73655,GALAXY
73656,GALAXY
73657,QSO
73658,QSO
73659,GALAXY
73660,QSO
73661,GALAXY
73662,QSO
73663,STAR
73664,STAR
73665,STAR
73666,GALAXY
73667,GALAXY
73668,GALAXY
73669,GALAXY
73670,QSO
73671,STAR
73672,QSO
73673,GALAXY
73674,GALAXY
73675,GALAXY
73676,GALAXY
73677,GALAXY
73678,GALAXY
73679,GALAXY
73680,GALAXY
73681,QSO
73682,QSO
73683,GALAXY
73684,GALAXY
73685,GALAXY
73686,STAR
73687,GALAXY
73688,GALAXY
73689,STAR
73690,STAR
73691,QSO
73692,QSO
73693,STAR
73694,GALAXY
73695,QSO
73696,QSO
73697,GALAXY
73698,QSO
73699,QSO
73700,QSO
73701,QSO
73702,GALAXY
73703,GALAXY
73704,GALAXY
73705,QSO
73706,QSO
73707,GALAXY
73708,GALAXY
73709,GALAXY
73710,GALAXY
73711,GALAXY
73712,GALAXY
73713,GALAXY
73714,GALAXY
73715,STAR
73716,GALAXY
73717,GALAXY
73718,GALAXY
73719,GALAXY
73720,GALAXY
73721,GALAXY
73722,GALAXY
73723,GALAXY
73724,GALAXY
73725,GALAXY
73726,GALAXY
73727,STAR
73728,STAR
73729,STAR
73730,GALAXY
73731,QSO
73732,GALAXY
73733,GALAXY
73734,GALAXY
73735,GALAXY
73736,GALAXY
73737,QSO
73738,STAR
73739,GALAXY
73740,GALAXY
73741,STAR
73742,STAR
73743,QSO
73744,GALAXY
73745,QSO
73746,GALAXY
73747,GALAXY
73748,GALAXY
73749,GALAXY
73750,STAR
73751,QSO
73752,GALAXY
73753,QSO
73754,QSO
73755,QSO
73756,STAR
73757,GALAXY
73758,QSO
73759,GALAXY
73760,GALAXY
73761,GALAXY
73762,QSO
73763,GALAXY
73764,STAR
73765,GALAXY
73766,GALAXY
73767,GALAXY
73768,GALAXY
73769,GALAXY
73770,GALAXY
73771,GALAXY
73772,GALAXY
73773,QSO
73774,STAR
73775,STAR
73776,GALAXY
73777,GALAXY
73778,GALAXY
73779,GALAXY
73780,STAR
73781,GALAXY
73782,STAR
73783,GALAXY
73784,STAR
73785,GALAXY
73786,GALAXY
73787,GALAXY
73788,GALAXY
73789,GALAXY
73790,QSO
73791,QSO
73792,STAR
73793,GALAXY
73794,GALAXY
73795,GALAXY
73796,QSO
73797,QSO
73798,QSO
73799,GALAXY
73800,QSO
73801,GALAXY
73802,GALAXY
73803,GALAXY
73804,GALAXY
73805,GALAXY
73806,GALAXY
73807,STAR
73808,QSO
73809,GALAXY
73810,STAR
73811,GALAXY
73812,GALAXY
73813,GALAXY
73814,GALAXY
73815,GALAXY
73816,GALAXY
73817,GALAXY
73818,GALAXY
73819,GALAXY
73820,GALAXY
73821,GALAXY
73822,GALAXY
73823,GALAXY
73824,QSO
73825,QSO
73826,STAR
73827,GALAXY
73828,GALAXY
73829,GALAXY
73830,QSO
73831,STAR
73832,QSO
73833,GALAXY
73834,GALAXY
73835,QSO
73836,GALAXY
73837,GALAXY
73838,GALAXY
73839,GALAXY
73840,QSO
73841,QSO
73842,GALAXY
73843,GALAXY
73844,GALAXY
73845,GALAXY
73846,GALAXY
73847,GALAXY
73848,GALAXY
73849,GALAXY
73850,GALAXY
73851,QSO
73852,STAR
73853,GALAXY
73854,GALAXY
73855,GALAXY
73856,GALAXY
73857,GALAXY
73858,GALAXY
73859,GALAXY
73860,GALAXY
73861,GALAXY
73862,GALAXY
73863,GALAXY
73864,GALAXY
73865,QSO
73866,GALAXY
73867,GALAXY
73868,GALAXY
73869,QSO
73870,GALAXY
73871,GALAXY
73872,GALAXY
73873,GALAXY
73874,GALAXY
73875,GALAXY
73876,STAR
73877,QSO
73878,GALAXY
73879,GALAXY
73880,GALAXY
73881,QSO
73882,GALAXY
73883,GALAXY
73884,GALAXY
73885,STAR
73886,QSO
73887,STAR
73888,QSO
73889,STAR
73890,GALAXY
73891,GALAXY
73892,GALAXY
73893,GALAXY
73894,GALAXY
73895,GALAXY
73896,GALAXY
73897,STAR
73898,GALAXY
73899,QSO
73900,GALAXY
73901,GALAXY
73902,GALAXY
73903,GALAXY
73904,GALAXY
73905,GALAXY
73906,GALAXY
73907,GALAXY
73908,STAR
73909,STAR
73910,STAR
73911,QSO
73912,GALAXY
73913,GALAXY
73914,GALAXY
73915,GALAXY
73916,GALAXY
73917,GALAXY
73918,STAR
73919,GALAXY
73920,GALAXY
73921,GALAXY
73922,GALAXY
73923,GALAXY
73924,GALAXY
73925,GALAXY
73926,GALAXY
73927,QSO
73928,QSO
73929,GALAXY
73930,GALAXY
73931,GALAXY
73932,GALAXY
73933,STAR
73934,QSO
73935,GALAXY
73936,GALAXY
73937,QSO
73938,QSO
73939,GALAXY
73940,GALAXY
73941,GALAXY
73942,GALAXY
73943,GALAXY
73944,STAR
73945,STAR
73946,GALAXY
73947,STAR
73948,STAR
73949,STAR
73950,STAR
73951,QSO
73952,GALAXY
73953,GALAXY
73954,STAR
73955,GALAXY
73956,GALAXY
73957,STAR
73958,QSO
73959,STAR
73960,STAR
73961,GALAXY
73962,GALAXY
73963,GALAXY
73964,GALAXY
73965,GALAXY
73966,GALAXY
73967,GALAXY
73968,QSO
73969,QSO
73970,QSO
73971,GALAXY
73972,STAR
73973,GALAXY
73974,GALAXY
73975,GALAXY
73976,GALAXY
73977,STAR
73978,GALAXY
73979,QSO
73980,STAR
73981,GALAXY
73982,GALAXY
73983,GALAXY
73984,QSO
73985,STAR
73986,QSO
73987,QSO
73988,STAR
73989,GALAXY
73990,STAR
73991,GALAXY
73992,GALAXY
73993,QSO
73994,QSO
73995,STAR
73996,STAR
73997,STAR
73998,GALAXY
73999,STAR
74000,GALAXY
74001,GALAXY
74002,GALAXY
74003,GALAXY
74004,GALAXY
74005,GALAXY
74006,GALAXY
74007,GALAXY
74008,GALAXY
74009,GALAXY
74010,GALAXY
74011,GALAXY
74012,GALAXY
74013,GALAXY
74014,GALAXY
74015,STAR
74016,GALAXY
74017,GALAXY
74018,GALAXY
74019,GALAXY
74020,GALAXY
74021,GALAXY
74022,GALAXY
74023,GALAXY
74024,GALAXY
74025,GALAXY
74026,GALAXY
74027,GALAXY
74028,GALAXY
74029,QSO
74030,STAR
74031,QSO
74032,STAR
74033,GALAXY
74034,GALAXY
74035,GALAXY
74036,GALAXY
74037,QSO
74038,STAR
74039,QSO
74040,STAR
74041,QSO
74042,QSO
74043,GALAXY
74044,GALAXY
74045,GALAXY
74046,GALAXY
74047,GALAXY
74048,GALAXY
74049,STAR
74050,QSO
74051,GALAXY
74052,GALAXY
74053,QSO
74054,QSO
74055,GALAXY
74056,GALAXY
74057,GALAXY
74058,GALAXY
74059,GALAXY
74060,GALAXY
74061,GALAXY
74062,GALAXY
74063,GALAXY
74064,GALAXY
74065,GALAXY
74066,GALAXY
74067,GALAXY
74068,GALAXY
74069,STAR
74070,GALAXY
74071,STAR
74072,STAR
74073,GALAXY
74074,GALAXY
74075,QSO
74076,GALAXY
74077,QSO
74078,STAR
74079,STAR
74080,STAR
74081,STAR
74082,QSO
74083,GALAXY
74084,GALAXY
74085,GALAXY
74086,GALAXY
74087,GALAXY
74088,GALAXY
74089,STAR
74090,GALAXY
74091,GALAXY
74092,GALAXY
74093,STAR
74094,STAR
74095,QSO
74096,QSO
74097,GALAXY
74098,GALAXY
74099,QSO
74100,QSO
74101,STAR
74102,STAR
74103,QSO
74104,STAR
74105,GALAXY
74106,GALAXY
74107,GALAXY
74108,GALAXY
74109,GALAXY
74110,STAR
74111,STAR
74112,STAR
74113,QSO
74114,STAR
74115,GALAXY
74116,QSO
74117,QSO
74118,GALAXY
74119,GALAXY
74120,QSO
74121,STAR
74122,GALAXY
74123,GALAXY
74124,GALAXY
74125,GALAXY
74126,GALAXY
74127,GALAXY
74128,STAR
74129,GALAXY
74130,GALAXY
74131,STAR
74132,GALAXY
74133,GALAXY
74134,GALAXY
74135,STAR
74136,STAR
74137,GALAXY
74138,GALAXY
74139,GALAXY
74140,QSO
74141,QSO
74142,GALAXY
74143,GALAXY
74144,QSO
74145,STAR
74146,GALAXY
74147,GALAXY
74148,GALAXY
74149,GALAXY
74150,GALAXY
74151,GALAXY
74152,STAR
74153,QSO
74154,QSO
74155,STAR
74156,QSO
74157,GALAXY
74158,GALAXY
74159,GALAXY
74160,GALAXY
74161,GALAXY
74162,GALAXY
74163,GALAXY
74164,STAR
74165,GALAXY
74166,GALAXY
74167,GALAXY
74168,GALAXY
74169,GALAXY
74170,QSO
74171,GALAXY
74172,GALAXY
74173,GALAXY
74174,GALAXY
74175,GALAXY
74176,GALAXY
74177,GALAXY
74178,GALAXY
74179,GALAXY
74180,GALAXY
74181,GALAXY
74182,GALAXY
74183,GALAXY
74184,GALAXY
74185,GALAXY
74186,GALAXY
74187,GALAXY
74188,GALAXY
74189,GALAXY
74190,GALAXY
74191,GALAXY
74192,STAR
74193,GALAXY
74194,STAR
74195,GALAXY
74196,GALAXY
74197,STAR
74198,STAR
74199,QSO
74200,STAR
74201,STAR
74202,QSO
74203,QSO
74204,GALAXY
74205,GALAXY
74206,GALAXY
74207,QSO
74208,GALAXY
74209,GALAXY
74210,GALAXY
74211,GALAXY
74212,GALAXY
74213,GALAXY
74214,GALAXY
74215,STAR
74216,QSO
74217,GALAXY
74218,GALAXY
74219,GALAXY
74220,GALAXY
74221,QSO
74222,GALAXY
74223,STAR
74224,GALAXY
74225,GALAXY
74226,GALAXY
74227,GALAXY
74228,GALAXY
74229,GALAXY
74230,STAR
74231,GALAXY
74232,GALAXY
74233,GALAXY
74234,QSO
74235,GALAXY
74236,QSO
74237,STAR
74238,QSO
74239,QSO
74240,GALAXY
74241,GALAXY
74242,GALAXY
74243,GALAXY
74244,STAR
74245,GALAXY
74246,STAR
74247,STAR
74248,QSO
74249,QSO
74250,QSO
74251,QSO
74252,STAR
74253,GALAXY
74254,GALAXY
74255,GALAXY
74256,GALAXY
74257,GALAXY
74258,GALAXY
74259,GALAXY
74260,GALAXY
74261,GALAXY
74262,GALAXY
74263,GALAXY
74264,GALAXY
74265,GALAXY
74266,GALAXY
74267,QSO
74268,GALAXY
74269,GALAXY
74270,GALAXY
74271,GALAXY
74272,GALAXY
74273,GALAXY
74274,GALAXY
74275,STAR
74276,GALAXY
74277,QSO
74278,STAR
74279,STAR
74280,QSO
74281,GALAXY
74282,STAR
74283,STAR
74284,QSO
74285,QSO
74286,GALAXY
74287,GALAXY
74288,GALAXY
74289,STAR
74290,GALAXY
74291,QSO
74292,STAR
74293,QSO
74294,STAR
74295,GALAXY
74296,QSO
74297,GALAXY
74298,GALAXY
74299,GALAXY
74300,GALAXY
74301,STAR
74302,QSO
74303,GALAXY
74304,GALAXY
74305,GALAXY
74306,STAR
74307,QSO
74308,STAR
74309,STAR
74310,GALAXY
74311,GALAXY
74312,GALAXY
74313,GALAXY
74314,GALAXY
74315,GALAXY
74316,GALAXY
74317,STAR
74318,GALAXY
74319,GALAXY
74320,GALAXY
74321,GALAXY
74322,STAR
74323,QSO
74324,STAR
